"Year","Month","Day","00:00","00:30","01:00","01:30","02:00","02:30","03:00","03:30","04:00","04:30","05:00","05:30","06:00","06:30","07:00","07:30","08:00","08:30","09:00","09:30","10:00","10:30","11:00","11:30","12:00","12:30","13:00","13:30","14:00","14:30","15:00","15:30","16:00","16:30","17:00","17:30","18:00","18:30","19:00","19:30","20:00","20:30","21:00","21:30","22:00","22:30","23:00","23:30"
2015,10,28,5316.74384117865,5174.13842420537,5030.66975564259,4926.32519802826,4892.42784542179,4851.35910383298,4826.13221164272,4864.12602762091,4930.12385271792,4988.69116441355,5088.58822141647,5198.37882274783,5319.12874306361,5491.75245880744,5612.11760946237,5568.58010677052,5457.73916149777,5415.26003050716,5384.14697293727,5348.00439456514,5358.10042631906,5402.18513988657,5499.67736300106,5622.2269037791,5754.85889370042,5892.05749322539,6059.43826100379,6260.84494551242,6478.32034163522,6630.21004614761,6752.18036644839,7085.92423764123,7247.16082911073,7313.14888332669,7298.12790917513,7313.48775800294,7363.47938812104,7447.83003281164,7332.2581362206,7189.76041858324,7079.16501904956,6871.51165088289,6630.602597919,6433.36689128539,6230.72347103408,6076.7355176151,5910.37518174804,5743.97481381315
2015,10,29,5564.302381238,5426.0347137029,5274.62148123069,5168.23701213178,5116.59987361566,5073.19513287707,5070.14787262864,5085.30272088589,5141.44441309696,5159.89885225079,5284.07015807109,5385.1569643048,5516.76744876357,5673.89688614485,5791.57317921931,5773.26298515618,5690.58812266468,5681.97579470568,5637.95556470559,5609.51366158371,5550.50735853723,5532.61604028557,5499.27872237689,5570.54569727348,5640.7363917366,5724.862090327,5895.72335454679,6076.07042256932,6280.39897021508,6405.15299747751,6583.32647521285,6816.518831382,7104.85459904623,7239.18772432716,7205.4730275186,7186.31678529128,7151.03597072403,7299.60607650796,7180.01726723597,7051.1055209096,6939.58104690452,6712.74141070498,6525.75708495453,6325.67564270058,6161.45428844208,5988.83419104575,5848.23692552517,5695.4605732105
2015,10,30,5494.67238160365,5331.67508564408,5214.31196163764,5121.56489933666,5053.27029806534,5023.01469746522,5006.32710183971,4994.03046980455,5046.85201169548,5102.38595400809,5204.24791932235,5297.31631348828,5421.92575936678,5519.70388699469,5620.77948076031,5561.99543737653,5435.87396989188,5381.1306691199,5329.07392622516,5258.03252929146,5232.09615733825,5230.51322855182,5262.36082373762,5347.3092845453,5417.59553687069,5493.80520051173,5646.63311981874,5777.01956330593,5929.92850630934,6071.55780628791,6254.54890606198,6503.46056875736,6740.51849614035,6910.7311375518,6977.82836738313,6947.5271740694,6960.40680123724,7123.82982251831,7023.77617779618,6905.71174180677,6773.09334524147,6621.97116340965,6433.21423771998,6299.95075445342,6129.20725703681,5960.23889026022,5838.59612295718,5697.36757667389
2015,10,31,5538.92505155478,5393.43248583833,5259.23310589629,5142.9006015207,5080.66065954268,5022.64392568579,4998.09933923027,5046.05450630245,5067.82233368839,5122.95034868514,5200.78382018421,5287.67325783708,5417.74187639534,5559.82605230022,5652.06294434783,5614.33005233729,5478.48099415653,5407.8504954686,5315.41215427275,5265.05341231505,5228.59953442245,5198.52399955247,5245.64421689786,5334.81377456506,5390.44716120191,5504.54499687761,5638.75653571503,5802.89036836638,5918.66008838914,6065.94330423448,6272.81047665585,6512.07312498321,6766.09572542391,6899.4104794676,6953.45293248882,7017.36384930116,7097.07226109658,7260.95945682636,7158.58178879285,7071.777144989,6991.25403223558,6782.56679922874,6578.4487861999,6405.53501991208,6218.26303912672,6081.11806816573,5954.53450256036,5775.66217483416
2015,11,1,5601.87962991296,5453.9381235058,5304.06326398422,5196.05450561638,5155.57029793433,5125.73182915406,5093.53239436043,5100.4024897861,5150.60928622674,5224.92955423647,5323.24950859068,5438.6785145319,5651.10671249503,5791.76717094771,5905.75152375136,5909.17297815009,5845.14711962501,5738.34690554638,5600.36019206866,5487.15426751711,5404.03237731011,5400.52158824674,5435.07436365476,5502.66846793542,5579.95707025077,5640.10131468841,5766.09008059218,5912.66043675044,6083.60709792289,6212.70170544107,6403.62027367182,6666.62011591381,6878.99739756324,7002.22532574381,7026.9886521385,6951.74016864004,6896.67242399782,7000.856697428,6904.78661725144,6847.89489808119,6758.23722723797,6582.04955648507,6435.46668195578,6325.38826743454,6196.18382427361,6038.42549309126,5953.10201715709,5782.02134468892
2015,11,2,5604.12181338183,5456.32119737943,5334.88856714245,5198.59281016813,5169.23195799238,5124.7631227204,5088.40469943366,5091.26469030823,5115.51948522045,5106.76000410307,5074.00183642387,5076.76125510922,5029.13570483644,5052.54361414448,5108.53138226508,5179.49931411145,5211.64006590486,5257.89096658727,5065.9659732119,4966.77451741993,4860.04445455747,4821.04331078129,4894.06855734067,4903.40326408381,4847.34430572378,4853.04816902243,5007.49137076026,5127.42385269581,5276.68696317959,5436.91018362421,5686.39795306646,5926.9812937464,6181.8756210647,6392.77279115132,6489.05134323195,6495.8946803739,6561.46091176324,6715.77719358561,6663.03101720492,6567.27878843843,6474.65842044242,6311.80970995477,6209.67953720648,6107.62195506638,6002.58080297942,5923.51531487029,5835.1449886157,5688.02920264102
2015,11,3,5533.87141807683,5416.88370544205,5276.53327394826,5153.95670913621,5072.5793122068,5029.27827679972,5008.09607370033,4996.77580533139,4991.53857985335,4987.54544977537,4904.17919672344,4854.72566964397,4777.53650073293,4788.8645050643,4760.11665088804,4745.97596386319,4670.44434095641,4662.97625110143,4661.88541006508,4680.13493427702,4679.57466198227,4724.45317240813,4765.39545968819,4777.60770137067,4830.93660309619,4863.83347022341,4954.73496223782,5086.80998801279,5222.58151621132,5375.01797977824,5624.07195793797,5817.86618183186,6010.08231247891,6193.65186546332,6332.55393449744,6406.77687013236,6569.93789424488,6694.79234337488,6605.85983458376,6514.55391792006,6412.59641659742,6251.27237320718,6127.08916612716,5991.8608201239,5820.26099994801,5708.63747133742,5650.3747527526,5541.6964108859
2015,11,4,5361.7490146187,5246.32874685469,5114.9379560491,5039.93746827779,4960.14811631539,4934.14025152546,4945.00426601718,4974.9635947351,5020.15136347803,5076.70487834483,5193.05602330429,5302.59441176205,5478.96990303557,5694.63368802904,5835.98382509308,5930.90773112864,5964.33340492679,5969.27711386813,6009.08070057448,5990.93465279577,5949.34237424798,5889.72012675458,5776.19072251156,5753.83483970775,5781.81700975248,5829.99696509615,5941.7073171673,5991.92524093306,6061.46676790482,6059.03719714257,6143.0666198555,6262.32250417652,6402.33104825832,6543.63792996539,6627.37770513334,6646.64548630255,6677.25074059438,6847.10294404745,6725.13280735436,6632.87534492752,6537.30961604939,6359.39997211344,6190.39335045059,6037.39762130486,5918.97879560769,5775.55777553688,5631.83436300541,5514.54823175339
2015,11,5,5347.50323538301,5204.05456612828,5091.90452855502,5003.43556791738,4963.27398803366,4904.58671249279,4900.69132066202,4890.67134712195,4920.35401143367,4999.80104952144,5118.51899295558,5162.77416621374,5290.4538011554,5468.95366441388,5604.1145355927,5643.80492262393,5516.92504645371,5423.35845802783,5344.4822311407,5252.28597496583,5064.85576676439,4971.79835354093,4917.28204287487,4949.67632844931,5024.02288907857,5106.53643168394,5107.36068314756,5183.89975291842,5293.60965522341,5447.77902267477,5679.80526445543,5870.02061467242,6071.89564551735,6247.53770588562,6333.52213628248,6385.9295478732,6476.84457954235,6662.08572937296,6603.96089576317,6541.52030791381,6428.72322067236,6259.87932447111,6123.61037732515,5980.3458629639,5826.47160403942,5743.25567484928,5662.21123653063,5543.62272465688
2015,11,6,5376.92535522432,5250.50541991746,5127.91057096678,5028.14817295333,4985.51532324358,4930.99090687618,4916.94913066065,4923.24662531974,4979.93662585791,5003.79767104478,5085.28972800929,5153.2534964444,5241.3629575203,5379.42070467122,5477.37845998538,5456.47092663737,5312.76831702357,5223.5899188354,5126.00061941566,5038.57097759412,4949.84951829578,4881.93304342961,4864.16046383694,4889.46456192103,4923.85819354248,4979.25228423848,5089.51748798283,5203.59335596618,5368.44062104602,5530.28707138725,5663.50334626589,5906.13573021927,6219.93274469278,6439.85868435716,6529.79875356147,6565.38142096907,6619.7063699682,6779.25315377258,6694.64115064662,6631.70089474522,6583.32492940483,6421.6374640607,6258.61761930067,6100.430157043,5964.17510072915,5850.02832772522,5731.35948974546,5608.07543475158
2015,11,7,5448.72178988067,5317.42415917079,5154.65821275619,5032.47421237982,4984.28245574626,4964.65883585847,4993.22371058522,5001.33648565871,5057.49683689923,5096.96836636045,5170.26947990727,5247.37835958279,5368.2441255657,5514.92632732289,5412.55074912746,5332.2000261928,5215.17449039475,5105.86647681669,5051.42138411398,4973.17255181322,4931.41405752524,4901.90941411151,4931.46500676414,5011.1501896897,5125.93511540173,5198.29622629775,5330.67635532759,5491.47154232879,5721.91194860574,5937.9088002543,6149.55795245451,6425.60024705746,6643.06546557224,6831.33439395807,6927.61971330291,6929.17355820695,6935.3484357418,7017.92778436314,6922.96300332486,6802.34559099397,6734.03660852778,6551.05057255215,6354.01725283416,6218.38931933904,6048.09158694979,5916.07452150201,5813.72728339981,5687.9997896995
2015,11,8,5494.63287574921,5388.10267759636,5209.27546255197,5125.41091540417,5053.74966635637,5038.25670508408,5038.23390251425,5007.30518336705,5077.8706558824,5128.26870118641,5184.1295296115,5307.31219568068,5445.75699155649,5558.16628697209,5680.54425210249,5653.27084573981,5609.93832751298,5547.59541256686,5517.57345996069,5467.82316986748,5421.90882934965,5357.43780595742,5296.52984539325,5353.09441627418,5370.63019048169,5417.76982082845,5512.18173997616,5647.74284625669,5860.11959916788,5974.96511103262,6161.13900644756,6381.17397662992,6624.07193209145,6786.7075118555,6835.63917877887,6784.20077286004,6740.13579694632,6919.06774523234,6847.58779851376,6779.13142495689,6686.04065748208,6500.37689377919,6370.27643439525,6242.31915180993,6096.41463272765,5998.08185745307,5905.61644526374,5756.64709298371
2015,11,9,5560.53189899937,5371.48069202063,5225.8765337638,5133.05591467404,5088.66090641671,5041.17825714013,5006.96405171681,5009.65549549149,5008.66721791528,5018.42877609213,5026.72305765876,4975.10809299044,4943.7600574719,4909.07124051385,4874.42423842827,4816.80664421129,4780.05749717156,4766.48700494472,4634.10864642287,4566.33943521431,4503.00831423661,4462.03298754249,4446.48220334897,4480.9006078346,4489.59715913366,4544.49866664528,4645.87256436203,4785.89886948582,4913.30157855558,5078.20110852201,5312.71480739774,5561.96700862027,5893.83485549298,6108.55154394801,6228.89023455941,6268.03145086467,6349.29754161428,6533.66916853314,6482.9017238126,6423.00765869884,6329.84740746802,6177.73169135444,6091.90237698914,5990.57272210069,5914.85893211677,5826.54472569321,5711.7731252346,5610.34359380427
2015,11,10,5451.4598223536,5315.30891855996,5180.07507699025,5065.02564279732,5010.58195295906,4971.97705394683,4949.60461931239,4921.3442037284,4902.36405061329,4893.40996455357,4832.37381055677,4754.58089002323,4610.9193090598,4494.79971936112,4385.96594506931,4390.91063952111,4347.4412495738,4335.13838127106,4288.49064106733,4242.06007192778,4734.55738189643,4737.12088528232,4731.65031455474,4786.21448445248,4286.89644560312,4383.34203674865,4468.94690935836,4622.77467319715,4794.69630955064,4985.87636557277,5259.26911077434,5508.36220732113,5767.7096392219,6034.14473536495,6191.80731293146,6246.91503760693,6396.00633026292,6612.12203636247,6550.00266243151,6478.9454960802,6407.9692438703,6208.27896923902,6083.447963776,5941.6116528396,5834.84995350701,5709.92541934366,5621.22623901532,5486.85849215003
2015,11,11,5334.54762101506,5230.68491284798,5096.96171918708,5009.7272405982,4942.86293565518,4920.51342637453,4881.74274174874,4928.81280985165,4978.92654719072,5016.46778919487,5081.78704396712,5170.70663146914,5311.81053103249,5442.3635756033,5541.94651082842,5573.33166187263,5468.10553994656,5393.42985912061,5300.69820259633,5225.45508256096,5150.5557765305,5097.43706520237,5068.77514737433,5138.68575697281,5247.90238930093,5377.78442383819,5479.89185137708,5620.91931433667,5813.10888312296,6027.05976018028,6187.30656629372,6384.09727534009,6607.15057550883,6750.64853852151,6846.9776842876,6856.76811915419,6867.26718128311,7075.54604003625,7021.39815568846,6894.15433928777,6758.75342543001,6594.6918837543,6378.89194160462,6202.02557233542,6012.63562858384,5909.12522988806,5797.28440208942,5664.35158677962
2015,11,12,5479.86611889789,5346.17251440419,5201.64922026934,5132.49504507712,5084.50288725232,5017.28819699456,5006.19138037096,5023.57718421783,5050.04927831803,5076.62995649893,5157.3045283936,5244.60206638551,5385.53160644834,5513.73804616376,5566.46495727056,5540.97077384511,5462.11018440405,5371.30856157471,5261.55135966264,5199.63965996394,5201.27377109505,5200.13271849779,5205.38806844822,5259.2635072162,5359.03013001725,5422.58123926571,5522.51171501933,5702.1445277103,5909.24440623385,6061.0073830452,6295.2991250955,6539.11956203651,6723.39238553787,6891.34511871486,6942.45521232167,6919.82759738533,6938.62158474853,7084.18362343099,7005.19751557052,6895.79465695127,6796.91042850009,6661.05534212872,6501.29497971974,6319.35219396263,6148.41243460407,6018.03624777476,5868.55965243617,5738.08504291831
2015,11,13,5552.67070785271,5392.48118638217,5256.26201411546,5159.02154904508,5106.99282379262,5067.30314494651,5058.15515732621,5053.85675016663,5099.33181501954,5156.65624084908,5237.04503478151,5352.77767259426,5469.86563324535,5650.68240095016,5734.49735529,5719.60386374554,5644.89851761042,5574.324561654,5535.71529552098,5469.75669008947,5423.63562631207,5437.85406126203,5400.75642137097,5468.62857790034,5503.335390533,5604.91695907046,5706.80237178524,5842.31709908667,6003.23400668422,6130.32543817971,6246.63652009484,6393.76645384834,6588.4177267341,6712.41492505914,6806.94655876779,6814.26630253501,6824.92130396121,6995.53710710123,6937.73750061856,6836.16023569396,6758.81255326165,6593.93159023956,6459.72925600988,6317.68053695347,6153.79062057161,6026.49907077987,5929.76255861273,5796.82857328731
2015,11,14,5576.5388242498,5410.22364592377,5279.88525054848,5170.42282670585,5101.15138091534,5057.68850759734,5081.1673322954,5070.45975938517,5134.87637464165,5200.71035006605,5304.57015202278,5401.22992299184,5523.16780176773,5665.17576570097,5729.16120290174,5767.86912641959,5728.99133961619,5662.3121398712,5574.57368483074,5496.29577245206,5401.02364491618,5395.29359009119,5448.34321348106,5473.1732819909,5564.56856870016,5636.03887459664,5750.99967254396,5870.10172098089,5933.03201609289,6059.55560744283,6169.8806891291,6370.39864075738,6640.35649951485,6814.14083789631,6934.82652148219,6948.220672045,6967.56336698801,7155.45668048893,7098.45769694563,7021.13945659043,6950.00646834592,6773.85078344619,6564.27890232604,6370.54159938754,6177.64467623435,6061.51680453255,5977.50621133518,5863.79942027104
2015,11,15,5653.91043667123,5481.87972085148,5326.10249006344,5240.28776993727,5189.26612021913,5167.72866493066,5124.4048754252,5114.02482811348,5146.74190313742,5172.42352555577,5172.79065451704,5223.64222678448,5259.83971842565,5323.54482178727,5378.44860067991,5354.82546992187,5278.86501744837,5209.80200210482,5195.51849991817,5105.0201882675,5088.99655859381,5109.61046231001,5114.96704488846,5188.89933197965,5283.49918913591,5334.34690016245,5478.18090323209,5625.04134415601,5808.7719941565,6006.9232427599,6230.98841677273,6455.98487714363,6689.79583932612,6926.24413360327,6965.85174174847,6874.51439561948,6844.69284407342,7045.29018872912,7010.81533405727,6955.48798656419,6867.60890779609,6684.95992053415,6539.0080948324,6416.56220683773,6248.90153164831,6157.86341987624,6059.13507572077,5904.68151723698
2015,11,16,5684.69656718601,5518.51266264284,5376.4273570891,5287.26300303587,5236.77077925072,5179.87736218128,5134.0675650061,5122.79809566582,5121.80014432506,5123.7608758603,5084.28165497534,5072.4615495257,4991.96294901031,5001.66397097491,4959.19697805604,4942.90321078215,4977.47494777459,5040.02797418098,5065.80278282304,5098.86450746844,5125.98865292552,5193.47674795834,5268.33931316089,5362.5775403027,5493.80762273918,5654.52072416267,5789.32730405117,5950.46777006782,6196.87400463243,6380.50032832069,6626.02744079269,6839.46683971403,7108.21230760456,7236.70929454108,7298.00926498522,7277.36452348738,7216.64381119772,7394.46491083812,7325.15145888444,7229.29617293982,7131.79970519018,6991.59461045015,6805.87645252414,6636.05603241542,6512.25034999479,6357.38086680978,6193.45121029469,6035.69969920038
2015,11,17,5847.22756362845,5689.9461082511,5516.9908109672,5430.24675567803,5337.2346081963,5288.26916062886,5254.31150658212,5230.04822217707,5222.86816454933,5149.76440316893,5116.35274951388,5057.48620283443,4955.7952606571,4979.33729757671,4944.47107794925,5044.52166183743,4994.85122373882,5050.23589676974,5157.59275673461,5267.32851522049,5423.66436660822,5560.17768325882,5736.46549469136,5947.04933206346,6149.83121413981,6268.92830964433,6418.53981126015,6579.96125585084,6774.30206043892,6921.73141539803,7069.75188929598,7228.79312847617,7499.062802341,7650.95642869803,7822.42027171926,7821.94202601996,7896.88396384075,8079.08842944889,8006.76397374777,7813.13913606775,7692.9357542526,7431.15485519716,7198.1953294074,6969.63425610531,6714.17828228015,6493.72613115634,6351.50290981153,6176.26135233515
2015,11,18,5976.02174930804,5789.69943234533,5623.93780657844,5513.58036949857,5448.4461256482,5410.4712544743,5423.90157251993,5395.35716885635,5417.65543067016,5407.03949468357,5491.14975621364,5603.52467896295,5773.93779011215,5958.82092917033,6078.26233133734,6112.37478376615,6076.34149317724,6090.6852333128,6083.9805560556,6000.86475010815,5974.67422950696,5958.18388697666,5981.64577665579,6042.9545964188,6155.21087535216,6228.52046444643,6376.12767201844,6494.43958943929,6629.65653063406,6727.56915289036,6859.59870985689,7058.44754897844,7263.72670860262,7450.89637459643,7463.72606574234,7394.477779049,7340.84907881809,7526.08530316447,7430.93547158761,7309.92729068223,7175.97810035162,7006.7013434999,6811.98433359795,6637.85267266486,6453.84845704135,6282.94891727666,6186.59897674761,6019.26789323118
2015,11,19,5836.17257864208,5682.47198631336,5524.94795204011,5440.24146157296,5371.07504084402,5300.27219917762,5329.18452650313,5327.70879732386,5372.94254204444,5433.34176488685,5516.27753558299,5639.87282050265,5813.34506950442,6066.8699631117,6251.19155808358,6370.46292407281,6348.98495177094,6376.91098598973,6422.10527504445,6378.12481517316,6406.88627628704,6352.43900698317,6300.48342467155,6304.69537762005,6324.44875055305,6352.63438943718,6460.4538699506,6610.06998313188,6763.28638685359,6914.09974795187,7065.69188978713,7242.41372189558,7407.15221622602,7542.78157139668,7605.44821049816,7563.54499425312,7465.15063717034,7601.67372313683,7602.59667110436,7566.42080789916,7481.11859162493,7263.81151277243,7076.01252768328,6858.23540289043,6644.29536078926,6466.42678963462,6322.3593627946,6170.29599427731
2015,11,20,5939.92894924616,5786.84685378704,5620.44323874059,5527.54853901414,5487.93350050439,5447.51821710552,5410.85899099539,5385.09519445882,5444.97985459375,5454.66465715488,5534.44693688128,5689.66867245517,5853.09774736207,6103.52096788928,6265.60877290742,6385.66752276421,6425.78695477135,6423.97323742921,6377.90853488098,6335.53733248502,6279.21200202111,6234.39856726237,6258.22750465398,6331.04655107413,6515.86581661798,6723.06161436362,6867.5688102685,7090.51613431284,7188.99502424327,7238.00112803709,7231.13046869515,7325.50802142501,7304.45922760624,7207.67837903742,7224.5358443105,7141.21551705064,7044.50167059023,7126.18187976546,7091.39713369292,7007.62737532962,6924.83153030102,6752.77203824326,6574.11268844882,6415.79282596948,6231.13770528576,6062.76055176446,5942.44141072606,5840.06320362961
2015,11,21,5634.64571746954,5490.6804521347,5330.55181220204,5227.50700987344,5196.9259606137,5155.83371090242,5128.25838934756,5120.06808696574,5173.23449084813,5204.04138154864,5264.3008325381,5347.90491071562,5512.25144665322,5637.98906015252,5708.10140051813,5735.71179457949,5739.92716620087,5774.49891472358,5824.62088246043,5820.96658654581,5747.10534506921,5743.72075285287,5709.58037555796,5727.66750901308,5772.20119436708,5872.02089960068,6015.29979496517,6156.57197547133,6301.72541199086,6432.97161343439,6589.82030289394,6786.39711556129,6996.24103564485,7196.84821706,7240.62601795043,7200.62856776393,7168.05109978766,7395.38425600936,7404.46726633917,7372.786215669,7302.14216417899,7132.96068175726,6920.59824121501,6723.8286549174,6554.60222627649,6414.96196421745,6294.34035006516,6138.80945873528
2015,11,22,5908.47828764304,5717.89141956189,5574.95931994196,5471.904173431,5401.96367974028,5390.14788753381,5380.64931292267,5386.91466262375,5396.48123133696,5415.40807442284,5498.74513945812,5656.00993516006,5813.3717070276,6014.43694788313,6131.52458250372,6162.82228029521,6161.26833251363,6143.7195373917,6146.11573605175,6093.61477785235,6124.21065193347,6161.27286163073,6121.74527996186,6128.05443008455,6223.48330528962,6300.9772979663,6473.61323402386,6623.19956359918,6764.71453603891,6881.62996093574,7009.95534742011,7211.6804592751,7434.32805338701,7586.52628701153,7593.53134785502,7539.32137735853,7431.2856091496,7585.25527866931,7574.2695379549,7499.16308491829,7364.55185006197,7167.41882756804,7023.59052977914,6881.38159626746,6713.23535997933,6566.28800993088,6447.15842456274,6276.73557007938
2015,11,23,6028.31366845554,5856.98829489483,5703.58536251403,5588.37600968851,5530.46736380027,5476.40370899126,5423.05119445242,5398.42199325398,5437.98889551958,5447.80240704608,5430.31894438333,5379.97106213328,5348.1308338747,5380.269592043,5367.69556169395,5380.58801773332,5387.57850471356,5456.7720323931,5472.74787497247,5504.02212665346,5504.25293444127,5551.47193189719,5608.60776300191,5712.8532046288,5806.86912002385,5929.8531109933,6050.07720478549,6166.20282236521,6338.7683491708,6525.88799848604,6760.11263319415,6920.12496299672,7164.7712798624,7312.06892762174,7368.8603089935,7343.92536348932,7284.87390147787,7430.54195141182,7433.61217977249,7343.84810018908,7178.04441942097,7004.42857593393,6879.39629114613,6762.60871345166,6585.88547376774,6457.97740642827,6365.75913138793,6215.00149252725
2015,11,24,6000.24506699961,5860.29049373549,5717.14388094018,5555.79277499084,5480.04971189687,5465.98149613944,5411.66317221747,5396.56127204742,5400.76215627489,5354.43230308381,5306.19396537532,5249.95855036596,5155.06910506059,5142.38437393525,5089.40071914979,5102.17245397116,5136.1535832636,5164.95826973755,5183.3094832003,5174.72263717924,5191.7673650579,5202.8186084351,5237.5458176115,5326.89213321831,5425.95940193647,5548.24281640012,5754.11773939739,5882.8781935617,6112.57223809597,6321.71861486354,6532.31938763846,6739.27550563297,6929.90268129537,7057.32178349543,7178.75386436229,7189.2180169497,7231.26199472639,7373.80288679116,7373.1408521294,7284.4606130616,7185.16018226354,6983.11803896053,6789.17221245772,6653.99066931377,6481.48111142913,6288.07448345258,6184.26495157653,6008.40534964872
2015,11,25,5827.96815834849,5702.24196524586,5568.55805207684,5470.76125455031,5395.19244029965,5357.93170522551,5335.4166322179,5339.94192206049,5380.81970509865,5410.3642472542,5510.6564676344,5635.90073290187,5774.38936313857,5977.59910963669,6081.70744729948,6104.80316145887,6059.90782436967,5983.78164316091,5916.69379086195,5892.66165527735,5897.98616457334,5910.79061732038,5929.60897218654,6005.64777597268,6118.09893281824,6267.99690585157,6390.15710465553,6524.87289003198,6722.17322676135,6851.6879422917,6998.40415522897,7198.87639365873,7459.72042344444,7618.5071239271,7660.23990428488,7593.15479412579,7519.60464466724,7675.90751576039,7637.17568910184,7533.80369413932,7371.56780120891,7147.53571555622,6930.34072041506,6795.04620372976,6583.34298438649,6450.84448089306,6359.6914975276,6212.73493887934
2015,11,26,5973.16805671796,5809.87477112655,5638.01278469624,5541.19360222577,5469.45371293488,5447.99496572671,5422.46026930008,5412.1549615677,5442.67921504229,5483.97746104428,5509.75201984189,5604.54233265752,5734.89208922549,5945.0040415193,6006.54593835124,5983.4936673251,5953.66768411445,5937.30776701435,5888.89644253427,5865.69878288405,5897.18879262953,5939.5811153497,5997.25764464475,6069.3955834095,6176.51784233437,6265.75481882618,6439.15147825915,6614.03472337639,6816.1620022955,6986.77919413056,7052.88966012922,7364.77781683077,7639.65351480958,7783.47613413985,7836.89179126849,7762.02440823711,7704.63158415425,7859.64735242373,7856.49335501432,7820.64058900631,7701.71090090583,7500.85559436851,7229.07264500884,7020.62363076047,6785.65059933456,6624.62736702226,6494.00392532549,6312.90496266122
2015,11,27,6113.56233002346,5948.42342926011,5776.6379423095,5698.58720283162,5661.14309018137,5589.48025340495,5599.44069326214,5571.92111338842,5623.29955892323,5608.98169438263,5690.41289945608,5803.63933683371,5995.26465870436,6176.37879408792,6250.38195521379,6297.0519803546,6284.22485515744,6311.09314520837,6199.69241044942,6177.07352400987,6147.53258682949,6115.9902557112,6026.98132586865,6074.67466610345,6239.30767428681,6378.63082963625,6532.34703442414,6806.27082425639,6818.25606940833,6902.3286305995,7029.08700779398,7175.80921276049,7251.86040248166,7361.66555917038,7412.54956721831,7353.81201264205,7319.93476213248,7492.48430772088,7478.60376506686,7414.42885791976,7319.60712313441,7125.47788129126,6933.24689464528,6773.92406082362,6606.97931479954,6462.40187135349,6341.61352957977,6192.59963681866
2015,11,28,5967.24803729536,5821.06024480879,5656.70483947771,5559.39534994978,5498.32528686171,5483.56712783506,5443.12772567103,5423.12467345452,5449.93276305299,5510.3219203824,5571.18593691297,5652.7437721202,5836.79083907587,5969.92595705238,6077.20507948534,6104.78316926677,6112.90238178241,6075.41189425566,5977.75052162852,5951.79006692353,5985.06648300597,6049.10111431351,6080.01734002499,6151.25508087011,6254.83074338693,6372.74915572069,6535.47906438915,6644.30878798299,6761.52406575132,6914.44174065491,7125.87786802446,7383.5674604596,7605.10616833131,7450.63728001633,7273.74261154469,7230.59774145945,7154.31849670811,7331.72241295979,7360.21884194056,7310.74027794694,7187.52187184787,7018.90799027753,6824.88690420827,6633.64330585464,6476.40865873434,6350.87157155362,6205.05793266687,6044.72538861632
2015,11,29,5798.25943273982,5671.52209584985,5510.39644901014,5443.49404824743,5397.40713315497,5360.18860831718,5350.08462882239,5355.00596178504,5403.04468757212,5450.2908206022,5513.17432925597,5575.48855685689,5736.31662453748,5932.23104464128,6051.45833148073,6104.96605048839,6054.88416179987,6047.03903936305,6004.35491690896,5968.53011461392,5978.11014522744,5950.26259414755,5895.06097619798,5862.01855877652,5874.41441908293,5786.78441682439,5856.03843832909,5923.84592712564,6036.16003411931,6138.88479560074,6230.96998382599,6369.02578309505,6545.31858434473,6683.54693365469,6782.21862198231,6733.47466122396,6691.18501370326,6868.95322456959,6899.98903292318,6855.92444132632,6752.00947325735,6594.85351614539,6477.68235986446,6370.44525929643,6223.91698259172,6149.34732068655,6057.56681110794,5924.53439262335
2015,11,30,5748.85178707231,5567.03403924193,5420.23608658665,5314.81776688395,5268.81130305049,5220.50856262763,5194.33385154858,5181.97460301489,5199.18202852805,5168.91461718275,5159.44832119327,5115.78972914397,5081.99059429239,5081.34498845107,5079.86107770882,5086.38669309748,5062.40612196399,5005.63163720314,4921.31393718666,4839.04928319806,4736.63222497596,4671.64400536083,4637.96395379126,4636.50400251223,4642.29267004269,4693.57391222053,4805.78985611865,4906.4932343304,5026.48898033485,5204.50551211655,5459.42345317368,5664.18932192384,5943.91562551824,6174.03211894714,6287.48451291861,6348.07955280931,6357.02265721384,6460.63025064869,6502.37982251575,6425.38651204249,6355.72397518743,6254.80359809814,6191.6938440422,6134.07674369636,6069.24149533607,5968.82528937262,5892.91865591297,5754.66444478681
2015,12,1,5580.00384419579,5444.01073634208,5345.49529618223,5236.75007012791,5175.25261585873,5128.82860009658,5120.33110220926,5101.71075653859,5077.00066052967,5051.67705746143,5025.29847380749,4922.23935953332,4811.641002365,4732.82753992464,4689.34518891716,4644.89999071445,4589.61483106497,4556.93482973195,4520.66054749771,4466.55984328415,4447.92978778158,4431.01685966028,4437.36296044033,4478.11073037011,4527.79385142628,4584.80804063081,4685.8452103092,4807.5138795052,4993.64605602796,5198.24389588424,5458.92191841996,5703.34413877324,5956.01130179531,6197.09503100829,6383.27920471431,6480.64112107889,6541.41379719796,6760.51666417492,6790.60395848314,6752.93068861171,6688.38487413934,6507.60971428025,6398.03995218006,6277.0064581353,6146.81916783668,6023.07777523379,5916.42816024664,5804.44375794595
